model,set,clip,peak
hey_seeree.json,pos/jen,hey_seeree_0083.wav,0.876563
hey_seeree.json,pos/jen,hey_seeree_0095.wav,0.321094
hey_seeree.json,pos/jen,hey_seeree_0102.wav,0.936719
hey_seeree.json,pos/jen,hey_seeree_0109.wav,0.185938
hey_seeree.json,pos/jen,hey_seeree_0110.wav,0.995313
hey_seeree.json,pos/jen,hey_seeree_0128.wav,0.975781
hey_seeree.json,pos/jen,hey_seeree_0137.wav,0.074219
hey_seeree.json,pos/ryan,hey_seeree_0027.wav,0.074219
hey_seeree.json,pos/ryan,hey_seeree_0029.wav,0.075781
hey_seeree.json,pos/ryan,hey_seeree_0031.wav,0.075000
hey_seeree.json,pos/ryan,hey_seeree_0035.wav,0.149219
hey_seeree.json,pos/ryan,hey_seeree_0036.wav,0.410156
hey_seeree.json,pos/ryan,hey_seeree_0038.wav,0.073438
hey_seeree.json,neg/command,command_044_am_eric.wav,0.074219
hey_seeree.json,neg/command,command_045_am_liam.wav,0.074219
hey_seeree.json,neg/command,command_046_am_onyx.wav,0.074219
hey_seeree.json,neg/command,command_047_am_puck.wav,0.075000
hey_seeree.json,neg/command,command_048_bf_emma.wav,0.074219
hey_seeree.json,neg/command,command_049_bf_lily.wav,0.074219
hey_seeree.json,neg/command,command_050_bf_alice.wav,0.075000
hey_seeree.json,neg/command,command_051_bm_george.wav,0.074219
hey_seeree.json,neg/command,command_052_bm_lewis.wav,0.074219
hey_seeree.json,neg/command,command_053_bm_daniel.wav,0.075000
hey_seeree.json,neg/command,command_054_af_bella.wav,0.073438
hey_seeree.json,neg/command,command_055_af_nicole.wav,0.073438
hey_seeree.json,neg/extend,extend_000_af_bella.wav,0.671875
hey_seeree.json,neg/extend,extend_001_af_nicole.wav,0.996094
hey_seeree.json,neg/extend,extend_002_af_sarah.wav,0.871875
hey_seeree.json,neg/extend,extend_003_af_sky.wav,0.709375
hey_seeree.json,neg/extend,extend_004_af_heart.wav,0.283594
hey_seeree.json,neg/extend,extend_005_af_nova.wav,0.996094
hey_seeree.json,neg/extend,extend_006_am_adam.wav,0.726562
hey_seeree.json,neg/extend,extend_007_am_michael.wav,0.422656
hey_seeree.json,neg/extend,extend_008_am_eric.wav,0.435937
hey_seeree.json,neg/extend,extend_009_am_liam.wav,0.074219
hey_seeree.json,neg/extend,extend_010_am_onyx.wav,0.073438
hey_seeree.json,neg/extend,extend_011_am_puck.wav,0.074219
hey_seeree.json,neg/extend,extend_012_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_013_bf_lily.wav,0.075000
hey_seeree.json,neg/extend,extend_014_bf_alice.wav,0.069531
hey_seeree.json,neg/extend,extend_015_bm_george.wav,0.075000
hey_seeree.json,neg/extend,extend_016_bm_lewis.wav,0.073438
hey_seeree.json,neg/extend,extend_017_bm_daniel.wav,0.075000
hey_seeree.json,neg/extend,extend_018_af_bella.wav,0.074219
hey_seeree.json,neg/extend,extend_019_af_nicole.wav,0.103125
hey_seeree.json,neg/extend,extend_020_af_sarah.wav,0.074219
hey_seeree.json,neg/extend,extend_021_af_sky.wav,0.070312
hey_seeree.json,neg/extend,extend_022_af_heart.wav,0.074219
hey_seeree.json,neg/extend,extend_023_af_nova.wav,0.075000
hey_seeree.json,neg/extend,extend_024_am_adam.wav,0.074219
hey_seeree.json,neg/extend,extend_025_am_michael.wav,0.074219
hey_seeree.json,neg/extend,extend_026_am_eric.wav,0.075000
hey_seeree.json,neg/extend,extend_027_am_liam.wav,0.074219
hey_seeree.json,neg/extend,extend_028_am_onyx.wav,0.069531
hey_seeree.json,neg/extend,extend_029_am_puck.wav,0.073438
hey_seeree.json,neg/extend,extend_030_bf_emma.wav,0.075000
hey_seeree.json,neg/extend,extend_031_bf_lily.wav,0.073438
hey_seeree.json,neg/extend,extend_032_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_033_bm_george.wav,0.075000
hey_seeree.json,neg/extend,extend_034_bm_lewis.wav,0.075000
hey_seeree.json,neg/extend,extend_035_bm_daniel.wav,0.075000
hey_seeree.json,neg/extend,extend_036_af_bella.wav,0.075000
hey_seeree.json,neg/extend,extend_037_af_nicole.wav,0.075000
hey_seeree.json,neg/extend,extend_038_af_sarah.wav,0.074219
hey_seeree.json,neg/extend,extend_039_af_sky.wav,0.069531
hey_seeree.json,neg/extend,extend_040_af_heart.wav,0.074219
hey_seeree.json,neg/extend,extend_041_af_nova.wav,0.075000
hey_seeree.json,neg/extend,extend_042_am_adam.wav,0.074219
hey_seeree.json,neg/extend,extend_043_am_michael.wav,0.075000
hey_seeree.json,neg/extend,extend_044_am_eric.wav,0.074219
hey_seeree.json,neg/extend,extend_045_am_liam.wav,0.073438
hey_seeree.json,neg/extend,extend_046_am_onyx.wav,0.075000
hey_seeree.json,neg/extend,extend_047_am_puck.wav,0.074219
hey_seeree.json,neg/extend,extend_048_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_049_bf_lily.wav,0.074219
hey_seeree.json,neg/extend,extend_050_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_051_bm_george.wav,0.073438
hey_seeree.json,neg/extend,extend_052_bm_lewis.wav,0.181250
hey_seeree.json,neg/extend,extend_053_bm_daniel.wav,0.074219
hey_seeree.json,neg/extend,extend_054_af_bella.wav,0.075000
hey_seeree.json,neg/extend,extend_055_af_nicole.wav,0.075000
hey_seeree.json,neg/extend,extend_056_af_sarah.wav,0.074219
hey_seeree.json,neg/extend,extend_057_af_sky.wav,0.075000
hey_seeree.json,neg/extend,extend_058_af_heart.wav,0.073438
hey_seeree.json,neg/extend,extend_059_af_nova.wav,0.073438
hey_seeree.json,neg/extend,extend_060_am_adam.wav,0.074219
hey_seeree.json,neg/extend,extend_061_am_michael.wav,0.075000
hey_seeree.json,neg/extend,extend_062_am_eric.wav,0.073438
hey_seeree.json,neg/extend,extend_063_am_liam.wav,0.074219
hey_seeree.json,neg/extend,extend_064_am_onyx.wav,0.074219
hey_seeree.json,neg/extend,extend_065_am_puck.wav,0.089844
hey_seeree.json,neg/extend,extend_066_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_067_bf_lily.wav,0.374219
hey_seeree.json,neg/extend,extend_068_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_069_bm_george.wav,0.075000
hey_seeree.json,neg/extend,extend_070_bm_lewis.wav,0.073438
hey_seeree.json,neg/extend,extend_071_bm_daniel.wav,0.074219
hey_seeree.json,neg/extend,extend_072_af_bella.wav,0.074219
hey_seeree.json,neg/extend,extend_073_af_nicole.wav,0.074219
hey_seeree.json,neg/extend,extend_074_af_sarah.wav,0.075000
hey_seeree.json,neg/extend,extend_075_af_sky.wav,0.074219
hey_seeree.json,neg/extend,extend_076_af_heart.wav,0.069531
hey_seeree.json,neg/extend,extend_077_af_nova.wav,0.074219
hey_seeree.json,neg/extend,extend_078_am_adam.wav,0.074219
hey_seeree.json,neg/extend,extend_079_am_michael.wav,0.075000
hey_seeree.json,neg/extend,extend_080_am_eric.wav,0.075000
hey_seeree.json,neg/extend,extend_081_am_liam.wav,0.073438
hey_seeree.json,neg/extend,extend_082_am_onyx.wav,0.074219
hey_seeree.json,neg/extend,extend_083_am_puck.wav,0.074219
hey_seeree.json,neg/extend,extend_084_bf_emma.wav,0.073438
hey_seeree.json,neg/extend,extend_085_bf_lily.wav,0.198437
hey_seeree.json,neg/extend,extend_086_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_087_bm_george.wav,0.074219
hey_seeree.json,neg/extend,extend_088_bm_lewis.wav,0.075000
hey_seeree.json,neg/extend,extend_089_bm_daniel.wav,0.074219
hey_seeree.json,neg/extend,extend_090_af_bella.wav,0.075000
hey_seeree.json,neg/extend,extend_091_af_nicole.wav,0.074219
hey_seeree.json,neg/extend,extend_092_af_sarah.wav,0.241406
hey_seeree.json,neg/extend,extend_093_af_sky.wav,0.074219
hey_seeree.json,neg/extend,extend_094_af_heart.wav,0.294531
hey_seeree.json,neg/extend,extend_095_af_nova.wav,0.948438
hey_seeree.json,neg/extend,extend_096_am_adam.wav,0.075000
hey_seeree.json,neg/extend,extend_097_am_michael.wav,0.074219
hey_seeree.json,neg/extend,extend_098_am_eric.wav,0.070312
hey_seeree.json,neg/extend,extend_099_am_liam.wav,0.074219
hey_seeree.json,neg/extend,extend_100_am_onyx.wav,0.075000
hey_seeree.json,neg/extend,extend_101_am_puck.wav,0.073438
hey_seeree.json,neg/extend,extend_102_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_103_bf_lily.wav,0.151562
hey_seeree.json,neg/extend,extend_104_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_105_bm_george.wav,0.069531
hey_seeree.json,neg/extend,extend_106_bm_lewis.wav,0.074219
hey_seeree.json,neg/extend,extend_107_bm_daniel.wav,0.074219
hey_seeree.json,neg/extend,extend_108_af_bella.wav,0.074219
hey_seeree.json,neg/extend,extend_109_af_nicole.wav,0.074219
hey_seeree.json,neg/extend,extend_110_af_sarah.wav,0.073438
hey_seeree.json,neg/extend,extend_111_af_sky.wav,0.075000
hey_seeree.json,neg/extend,extend_112_af_heart.wav,0.075000
hey_seeree.json,neg/extend,extend_113_af_nova.wav,0.074219
hey_seeree.json,neg/extend,extend_114_am_adam.wav,0.075000
hey_seeree.json,neg/extend,extend_115_am_michael.wav,0.075000
hey_seeree.json,neg/extend,extend_116_am_eric.wav,0.074219
hey_seeree.json,neg/extend,extend_117_am_liam.wav,0.074219
hey_seeree.json,neg/extend,extend_118_am_onyx.wav,0.075000
hey_seeree.json,neg/extend,extend_119_am_puck.wav,0.095312
hey_seeree.json,neg/extend,extend_120_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_121_bf_lily.wav,0.082031
hey_seeree.json,neg/extend,extend_122_bf_alice.wav,0.074219
hey_seeree.json,neg/extend,extend_123_bm_george.wav,0.074219
hey_seeree.json,neg/extend,extend_124_bm_lewis.wav,0.074219
hey_seeree.json,neg/extend,extend_125_bm_daniel.wav,0.074219
hey_seeree.json,neg/extend,extend_126_af_bella.wav,0.074219
hey_seeree.json,neg/extend,extend_127_af_nicole.wav,0.074219
hey_seeree.json,neg/extend,extend_128_af_sarah.wav,0.115625
hey_seeree.json,neg/extend,extend_129_af_sky.wav,0.074219
hey_seeree.json,neg/extend,extend_130_af_heart.wav,0.073438
hey_seeree.json,neg/extend,extend_131_af_nova.wav,0.074219
hey_seeree.json,neg/extend,extend_132_am_adam.wav,0.074219
hey_seeree.json,neg/extend,extend_133_am_michael.wav,0.073438
hey_seeree.json,neg/extend,extend_134_am_eric.wav,0.070312
hey_seeree.json,neg/extend,extend_135_am_liam.wav,0.073438
hey_seeree.json,neg/extend,extend_136_am_onyx.wav,0.074219
hey_seeree.json,neg/extend,extend_137_am_puck.wav,0.073438
hey_seeree.json,neg/extend,extend_138_bf_emma.wav,0.074219
hey_seeree.json,neg/extend,extend_139_bf_lily.wav,0.075000
hey_seeree.json,neg/extend,extend_140_bf_alice.wav,0.070312
hey_seeree.json,neg/extend,extend_141_bm_george.wav,0.074219
hey_seeree.json,neg/extend,extend_142_bm_lewis.wav,0.074219
hey_seeree.json,neg/extend,extend_143_bm_daniel.wav,0.073438
hey_seeree.json,neg/extend,extend_144_af_bella.wav,0.075000
hey_seeree.json,neg/extend,extend_145_af_nicole.wav,0.073438
hey_seeree.json,neg/extend,extend_146_af_sarah.wav,0.732031
hey_seeree.json,neg/extend,extend_147_af_sky.wav,0.332031
hey_seeree.json,neg/general,general_064_am_onyx.wav,0.074219
hey_seeree.json,neg/general,general_065_am_puck.wav,0.074219
hey_seeree.json,neg/general,general_066_bf_emma.wav,0.074219
hey_seeree.json,neg/general,general_067_bf_lily.wav,0.073438
hey_seeree.json,neg/general,general_068_bf_alice.wav,0.075000
hey_seeree.json,neg/general,general_069_bm_george.wav,0.074219
hey_seeree.json,neg/general,general_070_bm_lewis.wav,0.074219
hey_seeree.json,neg/general,general_071_bm_daniel.wav,0.069531
hey_seeree.json,neg/general,general_072_af_bella.wav,0.074219
hey_seeree.json,neg/general,general_073_af_nicole.wav,0.074219
hey_seeree.json,neg/general,general_074_af_sarah.wav,0.073438
hey_seeree.json,neg/general,general_075_af_sky.wav,0.073438
hey_seeree.json,neg/general,general_076_af_heart.wav,0.073438
hey_seeree.json,neg/general,general_077_af_nova.wav,0.069531
hey_seeree.json,neg/general,general_078_am_adam.wav,0.073438
hey_seeree.json,neg/general,general_079_am_michael.wav,0.074219
hey_seeree.json,neg/general,general_080_am_eric.wav,0.074219
hey_seeree.json,neg/general,general_081_am_liam.wav,0.075000
hey_seeree.json,neg/general,general_082_am_onyx.wav,0.074219
hey_seeree.json,neg/general,general_083_am_puck.wav,0.074219
hey_seeree.json,neg/general,general_084_bf_emma.wav,0.073438
hey_seeree.json,neg/general,general_085_bf_lily.wav,0.074219
hey_seeree.json,neg/general,general_086_bf_alice.wav,0.073438
hey_seeree.json,neg/general,general_087_bm_george.wav,0.075000
hey_seeree.json,neg/general,general_088_bm_lewis.wav,0.074219
hey_seeree.json,neg/general,general_089_bm_daniel.wav,0.074219
hey_seeree.json,neg/general,general_090_af_bella.wav,0.069531
hey_seeree.json,neg/general,general_091_af_nicole.wav,0.074219
hey_seeree.json,neg/general,general_092_af_sarah.wav,0.073438
hey_seeree.json,neg/general,general_093_af_sky.wav,0.073438
hey_seeree.json,neg/general,general_094_af_heart.wav,0.102344
hey_seeree.json,neg/general,general_095_af_nova.wav,0.070312
hey_seeree.json,neg/general,general_096_am_adam.wav,0.075000
hey_seeree.json,neg/general,general_097_am_michael.wav,0.074219
hey_seeree.json,neg/general,general_098_am_eric.wav,0.074219
hey_seeree.json,neg/general,general_099_am_liam.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_148_af_heart.wav,0.899219
hey_seeree.json,neg/hey_other,hey_other_149_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_150_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_151_am_michael.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_152_am_eric.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_153_am_liam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_154_am_onyx.wav,0.070312
hey_seeree.json,neg/hey_other,hey_other_155_am_puck.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_156_bf_emma.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_157_bf_lily.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_158_bf_alice.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_159_bm_george.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_160_bm_lewis.wav,0.095312
hey_seeree.json,neg/hey_other,hey_other_161_bm_daniel.wav,0.096875
hey_seeree.json,neg/hey_other,hey_other_162_af_bella.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_163_af_nicole.wav,0.823438
hey_seeree.json,neg/hey_other,hey_other_164_af_sarah.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_165_af_sky.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_166_af_heart.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_167_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_168_am_adam.wav,0.070312
hey_seeree.json,neg/hey_other,hey_other_169_am_michael.wav,0.757031
hey_seeree.json,neg/hey_other,hey_other_170_am_eric.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_171_am_liam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_172_am_onyx.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_173_am_puck.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_174_bf_emma.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_175_bf_lily.wav,0.465625
hey_seeree.json,neg/hey_other,hey_other_176_bf_alice.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_177_bm_george.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_178_bm_lewis.wav,0.114062
hey_seeree.json,neg/hey_other,hey_other_179_bm_daniel.wav,0.116406
hey_seeree.json,neg/hey_other,hey_other_180_af_bella.wav,0.276562
hey_seeree.json,neg/hey_other,hey_other_181_af_nicole.wav,0.116406
hey_seeree.json,neg/hey_other,hey_other_182_af_sarah.wav,0.603125
hey_seeree.json,neg/hey_other,hey_other_183_af_sky.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_184_af_heart.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_185_af_nova.wav,0.151562
hey_seeree.json,neg/hey_other,hey_other_186_am_adam.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_187_am_michael.wav,0.086719
hey_seeree.json,neg/hey_other,hey_other_188_am_eric.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_189_am_liam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_190_am_onyx.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_191_am_puck.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_192_bf_emma.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_193_bf_lily.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_194_bf_alice.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_195_bm_george.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_196_bm_lewis.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_197_bm_daniel.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_198_af_bella.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_199_af_nicole.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_200_af_sarah.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_201_af_sky.wav,0.574219
hey_seeree.json,neg/hey_other,hey_other_202_af_heart.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_203_af_nova.wav,0.350781
hey_seeree.json,neg/hey_other,hey_other_204_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_205_am_michael.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_206_am_eric.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_207_am_liam.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_208_am_onyx.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_209_am_puck.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_210_bf_emma.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_211_bf_lily.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_212_bf_alice.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_213_bm_george.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_214_bm_lewis.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_215_bm_daniel.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_216_af_bella.wav,0.216406
hey_seeree.json,neg/hey_other,hey_other_217_af_nicole.wav,0.070312
hey_seeree.json,neg/hey_other,hey_other_218_af_sarah.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_219_af_sky.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_220_af_heart.wav,0.221094
hey_seeree.json,neg/hey_other,hey_other_221_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_222_am_adam.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_223_am_michael.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_224_am_eric.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_225_am_liam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_226_am_onyx.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_227_am_puck.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_228_bf_emma.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_229_bf_lily.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_230_bf_alice.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_231_bm_george.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_232_bm_lewis.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_233_bm_daniel.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_234_af_bella.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_235_af_nicole.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_236_af_sarah.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_237_af_sky.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_238_af_heart.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_239_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_240_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_241_am_michael.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_242_am_eric.wav,0.075781
hey_seeree.json,neg/hey_other,hey_other_243_am_liam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_244_am_onyx.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_245_am_puck.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_246_bf_emma.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_247_bf_lily.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_248_bf_alice.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_249_bm_george.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_250_bm_lewis.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_251_bm_daniel.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_252_af_bella.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_253_af_nicole.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_254_af_sarah.wav,0.075781
hey_seeree.json,neg/hey_other,hey_other_255_af_sky.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_256_af_heart.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_257_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_258_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_259_am_michael.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_260_am_eric.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_261_am_liam.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_262_am_onyx.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_263_am_puck.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_264_bf_emma.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_265_bf_lily.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_266_bf_alice.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_267_bm_george.wav,0.070312
hey_seeree.json,neg/hey_other,hey_other_268_bm_lewis.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_269_bm_daniel.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_270_af_bella.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_271_af_nicole.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_272_af_sarah.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_273_af_sky.wav,0.145313
hey_seeree.json,neg/hey_other,hey_other_274_af_heart.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_275_af_nova.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_276_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_277_am_michael.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_278_am_eric.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_279_am_liam.wav,0.070312
hey_seeree.json,neg/hey_other,hey_other_280_am_onyx.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_281_am_puck.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_282_bf_emma.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_283_bf_lily.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_284_bf_alice.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_285_bm_george.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_286_bm_lewis.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_287_bm_daniel.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_288_af_bella.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_289_af_nicole.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_290_af_sarah.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_291_af_sky.wav,0.073438
hey_seeree.json,neg/hey_other,hey_other_292_af_heart.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_293_af_nova.wav,0.075000
hey_seeree.json,neg/hey_other,hey_other_294_am_adam.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_295_am_michael.wav,0.074219
hey_seeree.json,neg/hey_other,hey_other_296_am_eric.wav,0.069531
hey_seeree.json,neg/hey_other,hey_other_297_am_liam.wav,0.074219
hey_seeree.json,neg/other_ww,other_ww_056_af_sarah.wav,0.074219
hey_seeree.json,neg/other_ww,other_ww_057_af_sky.wav,0.073438
hey_seeree.json,neg/other_ww,other_ww_058_af_heart.wav,0.074219
hey_seeree.json,neg/other_ww,other_ww_059_af_nova.wav,0.074219
