model,set,clip,peak
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/general,general_095_af_nova.wav,0.001267
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/general,general_096_am_adam.wav,0.000902
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/general,general_097_am_michael.wav,0.000861
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/general,general_098_am_eric.wav,0.000919
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/general,general_099_am_liam.wav,0.000834
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_148_af_heart.wav,0.000913
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_149_af_nova.wav,0.001878
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_150_am_adam.wav,0.000911
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_151_am_michael.wav,0.000922
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_152_am_eric.wav,0.001066
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_153_am_liam.wav,0.003514
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_154_am_onyx.wav,0.001225
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_155_am_puck.wav,0.001006
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_156_bf_emma.wav,0.000849
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_157_bf_lily.wav,0.560564
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_158_bf_alice.wav,0.000947
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_159_bm_george.wav,0.000939
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_160_bm_lewis.wav,0.002266
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_161_bm_daniel.wav,0.001052
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_162_af_bella.wav,0.000848
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_163_af_nicole.wav,0.002616
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_164_af_sarah.wav,0.000852
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_165_af_sky.wav,0.000967
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_166_af_heart.wav,0.000838
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_167_af_nova.wav,0.000868
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_168_am_adam.wav,0.001004
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_169_am_michael.wav,0.001747
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_170_am_eric.wav,0.000898
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_171_am_liam.wav,0.001063
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_172_am_onyx.wav,0.001013
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_173_am_puck.wav,0.000840
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_174_bf_emma.wav,0.001044
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_175_bf_lily.wav,0.000951
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_176_bf_alice.wav,0.001128
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_177_bm_george.wav,0.000856
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_178_bm_lewis.wav,0.389882
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_179_bm_daniel.wav,0.001481
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_180_af_bella.wav,0.006730
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_181_af_nicole.wav,0.008625
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_182_af_sarah.wav,0.486049
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_183_af_sky.wav,0.000938
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_184_af_heart.wav,0.001194
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_185_af_nova.wav,0.000891
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_186_am_adam.wav,0.001037
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_187_am_michael.wav,0.001346
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_188_am_eric.wav,0.000927
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_189_am_liam.wav,0.001059
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_190_am_onyx.wav,0.001362
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_191_am_puck.wav,0.001054
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_192_bf_emma.wav,0.000860
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_193_bf_lily.wav,0.000911
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_194_bf_alice.wav,0.000990
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_195_bm_george.wav,0.001195
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_196_bm_lewis.wav,0.001283
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_197_bm_daniel.wav,0.001492
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_198_af_bella.wav,0.000917
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_199_af_nicole.wav,0.000860
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_200_af_sarah.wav,0.000867
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_201_af_sky.wav,0.000879
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_202_af_heart.wav,0.000866
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_203_af_nova.wav,0.001410
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_204_am_adam.wav,0.000875
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_205_am_michael.wav,0.001199
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_206_am_eric.wav,0.000980
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_207_am_liam.wav,0.001394
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_208_am_onyx.wav,0.000898
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_209_am_puck.wav,0.000869
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_210_bf_emma.wav,0.001044
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_211_bf_lily.wav,0.000901
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_212_bf_alice.wav,0.000912
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_213_bm_george.wav,0.001055
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_214_bm_lewis.wav,0.002015
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_215_bm_daniel.wav,0.002274
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_216_af_bella.wav,0.001297
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_217_af_nicole.wav,0.000901
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_218_af_sarah.wav,0.000870
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_219_af_sky.wav,0.001070
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_220_af_heart.wav,0.000852
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_221_af_nova.wav,0.001600
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_222_am_adam.wav,0.000897
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_223_am_michael.wav,0.001096
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_224_am_eric.wav,0.001501
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_225_am_liam.wav,0.000868
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_226_am_onyx.wav,0.000942
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_227_am_puck.wav,0.000843
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_228_bf_emma.wav,0.001182
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_229_bf_lily.wav,0.000880
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_230_bf_alice.wav,0.001145
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_231_bm_george.wav,0.000924
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_232_bm_lewis.wav,0.000920
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_233_bm_daniel.wav,0.001023
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_234_af_bella.wav,0.000877
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_235_af_nicole.wav,0.000950
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_236_af_sarah.wav,0.000869
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_237_af_sky.wav,0.000853
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_238_af_heart.wav,0.000871
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_239_af_nova.wav,0.000927
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_240_am_adam.wav,0.000833
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_241_am_michael.wav,0.223159
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_242_am_eric.wav,0.001657
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_243_am_liam.wav,0.000933
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_244_am_onyx.wav,0.000939
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_245_am_puck.wav,0.001382
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_246_bf_emma.wav,0.000836
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_247_bf_lily.wav,0.001234
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_248_bf_alice.wav,0.001403
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_249_bm_george.wav,0.000869
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_250_bm_lewis.wav,0.000901
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_251_bm_daniel.wav,0.000873
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_252_af_bella.wav,0.000835
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_253_af_nicole.wav,0.001181
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_254_af_sarah.wav,0.000897
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_255_af_sky.wav,0.000851
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_256_af_heart.wav,0.000867
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_257_af_nova.wav,0.001048
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_258_am_adam.wav,0.000898
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_259_am_michael.wav,0.000951
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_260_am_eric.wav,0.000848
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_261_am_liam.wav,0.000895
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_262_am_onyx.wav,0.000895
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_263_am_puck.wav,0.000901
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_264_bf_emma.wav,0.001048
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_265_bf_lily.wav,0.000926
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_266_bf_alice.wav,0.001399
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_267_bm_george.wav,0.000857
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_268_bm_lewis.wav,0.001307
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_269_bm_daniel.wav,0.000896
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_270_af_bella.wav,0.000874
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_271_af_nicole.wav,0.000864
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_272_af_sarah.wav,0.000858
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_273_af_sky.wav,0.004865
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_274_af_heart.wav,0.000861
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_275_af_nova.wav,0.000867
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_276_am_adam.wav,0.000947
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_277_am_michael.wav,0.000866
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_278_am_eric.wav,0.000855
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_279_am_liam.wav,0.000884
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_280_am_onyx.wav,0.000913
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_281_am_puck.wav,0.000894
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_282_bf_emma.wav,0.000845
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_283_bf_lily.wav,0.000904
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_284_bf_alice.wav,0.001096
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_285_bm_george.wav,0.001180
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_286_bm_lewis.wav,0.002599
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_287_bm_daniel.wav,0.000906
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_288_af_bella.wav,0.000855
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_289_af_nicole.wav,0.001012
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_290_af_sarah.wav,0.000913
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_291_af_sky.wav,0.000901
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_292_af_heart.wav,0.000965
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_293_af_nova.wav,0.000845
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_294_am_adam.wav,0.000855
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_295_am_michael.wav,0.001020
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_296_am_eric.wav,0.000944
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/hey_other,hey_other_297_am_liam.wav,0.001045
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_056_af_sarah.wav,0.000846
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_057_af_sky.wav,0.000855
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_058_af_heart.wav,0.000809
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_059_af_nova.wav,0.000914
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_060_am_adam.wav,0.000846
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_061_am_michael.wav,0.000890
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_062_am_eric.wav,0.000817
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/other_ww,other_ww_063_am_liam.wav,0.000878
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_020_af_sarah.wav,0.000996
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_021_af_sky.wav,0.000873
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_022_af_heart.wav,0.002821
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_023_af_nova.wav,0.001217
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_024_am_adam.wav,0.001696
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_025_am_michael.wav,0.002437
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_026_am_eric.wav,0.001023
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_027_am_liam.wav,0.000876
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_028_am_onyx.wav,0.002085
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_029_am_puck.wav,0.000857
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_030_bf_emma.wav,0.000859
hey_seeree_55e182a-dirty-c9897b91-hc34dc7e.onnx,neg/running,running_031_bf_lily.wav,0.001175
